"id","occurredDate","division","district","shift","beat","serviceType","source","allegationType","allegation","finding","residentRace","residentSex","residentAge","officerRace","officerSex","officerAge","officerYearsOfService","officerIdentifier"
"3b574c31277d0b970523e040627a024c","2014-07-11 00:00:00","Operations Division","Downtown  District","DT Day Shift","","Call For Service","CPCO (Formal)","Citizen Interaction","Indecent or Lewd Language","Not Sustained","Black","Male","22","White","Male","49","27","7e008b1da3d1918a51edf0d9d8b033e7"
"3b574c31277d0b970523e040627a024c","2014-07-11 00:00:00","Operations Division","Downtown  District","DT Day Shift","","Call For Service","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Unfounded","Black","Male","22","White","Male","49","27","7e008b1da3d1918a51edf0d9d8b033e7"
"4fbea8f5ed95c3f296c52a9e5bce370f","2014-07-10 00:00:00","Operations Division","North District","ND Middle Shift","","Arrest","CPCO (Formal)","Use of Force","Mistreatment of Person in Custody","Unfounded","Black","Male","16","White","Male","35","6","350115b51b5a0ae12001fe8a5ddce6f2"
"79af7a338278baab8bedfd1fed997e7e","2014-07-16 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Traffic Enforcement Section","Traffic Enforcement Unit","Traffic Stop","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Not Sustained","White","Male","69","White","Male","49","27","f7281f3389884cf740b2f29484edbb7f"
"a497bf5f1fa805ceb972e03967aa77d3","2014-07-03 00:00:00","Operations Division","Southwest District","SW Day Tactical Shift","Accident Investigations Unit","Investigation","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Sustained","White","Female","","White","Male","27","5","a59e676bbfd22d04fd75f307e0a85d88"
"a497bf5f1fa805ceb972e03967aa77d3","2014-07-03 00:00:00","Operations Division","Southwest District","SW Day Tactical Shift","Accident Investigations Unit","Investigation","CPCO (Informal)","Citizen Interaction","Failure to Provide Name or Badge Number","Sustained","White","Female","","White","Male","27","5","a59e676bbfd22d04fd75f307e0a85d88"
"a3ed149acb7cfc8887f5e6d32a49e27f","2014-07-03 00:00:00","Operations Division","North District","ND Late Shift","","Not Applicable","CPCO (Informal)","Citizen Interaction","Indecent or Lewd Language","Sustained","Unknown","Male","","White","Male","26","5","c8639299f781df7499de14772d3697ef"
"a3ed149acb7cfc8887f5e6d32a49e27f","2014-07-03 00:00:00","Operations Division","North District","ND Late Shift","","Not Applicable","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Sustained","Unknown","Male","","White","Male","26","5","c8639299f781df7499de14772d3697ef"
"a3ed149acb7cfc8887f5e6d32a49e27f","2014-07-03 00:00:00","Operations Division","North District","ND Late Shift","","Not Applicable","CPCO (Informal)","Conduct Unbecoming","Use of Official Position, Badge, or Credentials for Personal Advantage or to Solicit Goods, Services, or Gratuities.","Sustained","Unknown","Male","","White","Male","26","5","c8639299f781df7499de14772d3697ef"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Violation of Any Law","Theft","Not Sustained","White","Male","32","White","Female","54","31","86d6bf5468e3aa6d4172b0f2e06fd359"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Violation of Any Law","Theft","Not Sustained","White","Male","32","White","Female","48","13","eedf9207916f8361a210b85561dc7c7b"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Use of Force","Unreasonable Force (Hands, Fists, Feet)","Not Sustained","White","Female","51","White","Male","64","43","36d18d0576463f6b2936248de999c905"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Use of Force","Unreasonable Force (Hands, Fists, Feet)","Not Sustained","White","Female","51","White","Male","46","23","78a90f4d605dc179f9323422e97d6a71"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Use of Force","Unreasonable Force (Hands, Fists, Feet)","Not Sustained","White","Female","51","White","Female","53","30","86b3db6862d5c9c52be8c3a18dbdd35b"
"13d7155031e462570c7e19a90df784d8","2014-04-30 00:00:00","Operations Division","East District","ED Late Shift","","Traffic Stop","CPCO (Informal)","Substandard Performance","","Not Sustained","White","Female","","White","Male","32","5","9f36458b7101fe0a176cc863fe37a430"
"45e8296f357dcec6bf2e7d29a92cd6fe","2013-11-18 00:00:00","Operations Division","Northwest District","NW Late Shift","","Investigation","CPCO (Informal)","Violation of Any Law","Theft","Exonerated","White","Male","","White","Male","31","6","3ae56500242769af4bf6cae6dba1dbda"
"5fa2a4af048286e8c38aa4bae4328438","2014-10-03 00:00:00","Operations Division","North District","ND Day Shift","ND Day Shift","Traffic Stop","CPCO (Formal)","Substandard Performance","","Exonerated","Black","Male","51","White","Male","62","17","2092cf93f669009cd7c0b8b81a4f3edd"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Substandard Performance","Act or Ommission Contrary to the Obectives of the Department","Not Sustained","White","Male","32","White","Female","54","31","86d6bf5468e3aa6d4172b0f2e06fd359"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Detention/Arrest","No PC/Suspicion for Arrest/Detention","Not Sustained","White","Male","32","White","Female","54","31","86d6bf5468e3aa6d4172b0f2e06fd359"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Citizen Interaction","Failure to Provide Name or Badge Number","Not Sustained","White","Male","32","White","Female","54","31","86d6bf5468e3aa6d4172b0f2e06fd359"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Substandard Performance","Act or Ommission Contrary to the Obectives of the Department","Not Sustained","White","Male","32","White","Female","48","13","eedf9207916f8361a210b85561dc7c7b"
"0a7e00e46df1fed0d85689d356e00c63","2014-05-25 00:00:00","Operations Division","Northwest District","NW Late Shift","","Arrest","CPCO (Formal)","Citizen Interaction","Failure to Provide Name or Badge Number","Not Sustained","White","Male","32","White","Female","48","13","eedf9207916f8361a210b85561dc7c7b"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Search/Seizure","Improper Warantless Search","Exonerated","White","Female","51","White","Male","64","43","36d18d0576463f6b2936248de999c905"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Prisoner Handling/Trans.","Mistreatment of Person in Custody","Not Sustained","White","Female","51","White","Male","64","43","36d18d0576463f6b2936248de999c905"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Search/Seizure","Improper Warantless Search","Exonerated","White","Female","51","White","Male","46","23","78a90f4d605dc179f9323422e97d6a71"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Prisoner Handling/Trans.","Mistreatment of Person in Custody","Not Sustained","White","Female","51","White","Male","46","23","78a90f4d605dc179f9323422e97d6a71"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Prisoner Handling/Trans.","Mistreatment of Person in Custody","Not Sustained","White","Female","51","White","Female","53","30","86b3db6862d5c9c52be8c3a18dbdd35b"
"f7b7876b7bce96d4fa4ffe7b28963d31","2014-06-01 00:00:00","Operations Division","Southeast District","SE Day Tactical Shift","SE Day Shift","Arrest","CPCO (Formal)","Search/Seizure","Improper Warantless Search","Exonerated","White","Female","51","White","Female","53","30","86b3db6862d5c9c52be8c3a18dbdd35b"
"13d7155031e462570c7e19a90df784d8","2014-04-30 00:00:00","Operations Division","East District","ED Late Shift","","Traffic Stop","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Unfounded","White","Female","","White","Male","32","5","9f36458b7101fe0a176cc863fe37a430"
"45e8296f357dcec6bf2e7d29a92cd6fe","2013-11-18 00:00:00","Operations Division","Northwest District","NW Late Shift","","Investigation","CPCO (Informal)","Use of Force","Mistreatment of Person in Custody","Not Sustained","White","Male","","White","Male","31","6","3ae56500242769af4bf6cae6dba1dbda"
"45e8296f357dcec6bf2e7d29a92cd6fe","2013-11-18 00:00:00","Operations Division","Northwest District","NW Late Shift","","Investigation","CPCO (Informal)","Substandard Performance","Act or Ommission Contrary to the Obectives of the Department","Exonerated","White","Male","","White","Male","31","6","3ae56500242769af4bf6cae6dba1dbda"
"7082585b9b41610f7db932d7e604ad37","2014-07-23 00:00:00","Office of the Chief","Community Affairs Branch","Homeless and Panhandling","Squad #1","Not Applicable","CPCO (Informal)","Vehicle Operation","Aggressive or Unsafe Driving","","Unknown","Female","","White","Male","45","19","89f22fb64522616d935ddf763468592d"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Use of Force","Mistreatment of Person in Custody","Not Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"12ac1f85da2dd9fb23bbd246ff8664e8","2017-01-13 00:00:00","Operations Division","Northwest District","NW Detective Section","NW Detective Day Shift","","CPCO (Informal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","","Unknown","Male","32","White","Male","42","19","712da52bbaa4297952ee85062e16dff7"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Off-Duty Employment","","Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"66ec75583097394273c17d0b7cc8b131","2014-10-27 00:00:00","Operations Division","East District","ED Middle Shift","","Not Applicable","CPCO (Informal)","Vehicle Operation","Speeding","Not Sustained","Unknown","Male","","White","Male","31","7","cbf7aff39c4ec1ba68831667a9595f6c"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Violation of Any Rule","Failure to Obey All Orders, Rules, Regulations, Policies, and Sops","Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Substandard Performance","Act or Ommission Contrary to the Obectives of the Department","Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"b0211816719179ee02c054055dfa0992","2014-07-23 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Formal)","Off-Duty Employment","Working Without an Approved Work Permit","Sustained","Black","Female","42","White","Male","33","10","f5d22e71e0cfa1ac0f070509ef45217b"
"88ef9f307f755bba5a793d9b7f7c2ba9","2014-07-22 00:00:00","Operations Division","East District","ED Late Shift","","Arrest","CPCO (Formal)","Supv. Responsibilities","Failure to Perform Supervisory Responsibility","Not Sustained","Black","Female","35","White","Male","55","21","82c36aa4868361207c219a54e04e3821"
"88ef9f307f755bba5a793d9b7f7c2ba9","2014-07-22 00:00:00","Operations Division","East District","ED Late Shift","","Arrest","CPCO (Formal)","Citizen Interaction","Indecent or Lewd Language","Not Sustained","Black","Female","35","White","Male","30","6","2569a5f3907c3d27d14628b03a7ea3b5"
"88ef9f307f755bba5a793d9b7f7c2ba9","2014-07-22 00:00:00","Operations Division","East District","ED Late Shift","","Arrest","CPCO (Formal)","Citizen Interaction","Failure to Provide Name or Badge Number","Not Sustained","Black","Female","35","White","Male","30","6","2569a5f3907c3d27d14628b03a7ea3b5"
"88ef9f307f755bba5a793d9b7f7c2ba9","2014-07-22 00:00:00","Operations Division","East District","ED Late Shift","","Arrest","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Not Sustained","Black","Female","35","White","Male","30","6","2569a5f3907c3d27d14628b03a7ea3b5"
"c788d7f25584052b7b8e7985e217e9d9","2014-07-22 00:00:00","Operations Division","East District","ED Middle Shift","","Call For Service","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","White","Male","","White","Female","35","11","e3f744ddddaaaa437fe6125c9931a9ce"
"7343c4bfe3a67f3bc9400495a6a5ed07","2014-07-26 00:00:00","Operations Division","Southeast District","SE Late Shift","","Traffic Stop","CPCO (Informal)","Violation of Any Rule","Failure to Obey All Orders, Rules, Regulations, Policies, and Sops","Sustained","White","Male","","White","Male","38","12","515cb20fc7578f7799b67f7f2aef45e3"
"7343c4bfe3a67f3bc9400495a6a5ed07","2014-07-26 00:00:00","Operations Division","Southeast District","SE Late Shift","","Traffic Stop","CPCO (Informal)","Neglect of Duty","Failure to Honor a Subpoena for a Court Appearance or Deposition","Sustained","White","Male","","White","Male","38","12","515cb20fc7578f7799b67f7f2aef45e3"
"7343c4bfe3a67f3bc9400495a6a5ed07","2014-07-26 00:00:00","Operations Division","Southeast District","SE Late Shift","","Traffic Stop","CPCO (Informal)","Failure to Cooperate","Failure to Be Truthful in an Official Report or Correspondence","Not Sustained","White","Male","","White","Male","38","12","515cb20fc7578f7799b67f7f2aef45e3"
"7343c4bfe3a67f3bc9400495a6a5ed07","2014-07-26 00:00:00","Operations Division","Southeast District","SE Late Shift","","Traffic Stop","CPCO (Informal)","Detention/Arrest","No PC/Suspicion for Arrest/Detention","Exonerated","White","Male","","White","Male","38","12","515cb20fc7578f7799b67f7f2aef45e3"
"7343c4bfe3a67f3bc9400495a6a5ed07","2014-07-26 00:00:00","Operations Division","Southeast District","SE Late Shift","","Traffic Stop","CPCO (Informal)","Use of Force","Mistreatment of Person in Custody","Exonerated","White","Male","","White","Male","38","12","515cb20fc7578f7799b67f7f2aef45e3"
"83bc116422c2ac1503d5b3d6b2f93137","2014-07-30 00:00:00","Operations Division","North District","ND Day Shift","ND Day Shift","Not Applicable","CPCO (Informal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","Not Sustained","Unknown","Male","","White","Male","62","17","2092cf93f669009cd7c0b8b81a4f3edd"
